mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__bootstrap,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
5.624480485916138,0.10251402854919434,1.3475004434585571,0.002500176429748535,True,5,2,5,5,20,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 2, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 20}",0.4845470835960546,0.4550858986069114,0.469816491101483,0.014730592494571593,254
3.2819992303848267,0.17899787425994873,1.1720002889633179,0.07699978351593018,True,5,2,5,6,8,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 2, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 8}",0.43078948744803036,0.4973046546619839,0.46404707105500714,0.03325758360697678,263
3.6882264614105225,0.05580449104309082,1.1620012521743774,0.03300058841705322,True,5,2,5,6,10,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 2, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 10}",0.42809108822564457,0.3987730830766003,0.41343208565112244,0.014659002574522129,286
4.513948678970337,0.22577571868896484,1.3436838388442993,0.2516528367996216,True,5,2,5,6,15,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 2, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 15}",0.4389851323401297,0.44590256041727006,0.4424438463786999,0.0034587140385701765,281
4.638827323913574,0.02682781219482422,1.1638059616088867,0.0061931610107421875,True,5,2,5,6,20,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 2, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 20}",0.44333255246692915,0.44287359160661377,0.44310307203677146,0.00022948043015769137,279
3.2664895057678223,0.06549072265625,0.9869976043701172,0.004002571105957031,True,5,3,3,4,8,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 8}",0.5056989543407291,0.5033350413937216,0.5045169978672254,0.0011819564735037202,214
3.602497696876526,0.002529740333557129,1.0005193948745728,0.012517571449279785,True,5,3,3,4,10,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 10}",0.49246346984625566,0.5173431601962494,0.5049033150212525,0.012439845174996855,211
4.586514592170715,0.08351576328277588,1.0794808864593506,0.015483379364013672,True,5,3,3,4,15,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 15}",0.5007199048985287,0.5015591768448571,0.5011395408716929,0.00041963597316418966,220
5.520063757896423,0.06806361675262451,1.1932088136672974,0.012786507606506348,True,5,3,3,4,20,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 20}",0.5266291188184169,0.5175622514825797,0.5220956851504983,0.004533433667918585,171
3.21649968624115,0.035503506660461426,0.9529943466186523,0.006994724273681641,True,5,3,3,5,8,"{'classifier__bootstrap': True, 'classifier__max_depth': 5, 'classifier__max_features': 3, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 8}",0.4936473776904552,0.4899130170169115,0.49178019735368333,0.0018671803367718565,234
