mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fit_intercept,param_normalize,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.9358630657196045,0.19393140714134102,0.02668423652648926,0.009897667420054988,True,True,"{'fit_intercept': True, 'normalize': True}",-0.4374875959343073,-0.435211365835951,-0.44107232387663486,-0.4418240163215672,-0.4413887439839208,-0.4393968091904762,0.002601135116581138,3
1.879998779296875,0.10923682748743897,0.022954988479614257,0.004930546547247285,True,False,"{'fit_intercept': True, 'normalize': False}",-0.4374875959343072,-0.4352113658359519,-0.4410723238766348,-0.44182401632156626,-0.4413887439839215,-0.4393968091904764,0.002601135116580796,4
1.5929591655731201,0.06708890585321536,0.020659780502319335,0.012183936880550646,False,True,"{'fit_intercept': False, 'normalize': True}",-0.4374889335621853,-0.4352126643214853,-0.4410667212334199,-0.44181391364706574,-0.4413886568335074,-0.4393941779195328,0.002597902242120654,1
1.3703858375549316,0.3546062555427002,0.018320465087890626,0.007878230588610183,False,False,"{'fit_intercept': False, 'normalize': False}",-0.4374889335621853,-0.4352126643214853,-0.4410667212334199,-0.44181391364706574,-0.4413886568335074,-0.4393941779195328,0.002597902242120654,1
