mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fit_intercept,param_normalize,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
7.836640453338623,1.793332617558054,0.08563628196716308,0.030992388464094467,True,True,"{'fit_intercept': True, 'normalize': True}",-0.44239249358057564,-0.440585117060059,-0.4367533861356768,-0.44300697923990123,-0.4398327875865293,-0.4405141527205484,0.0022070345774936255,3
3.4912769317626955,1.1483710582406912,0.45376267433166506,0.36020543384094417,True,False,"{'fit_intercept': True, 'normalize': False}",-0.4423924935805762,-0.440585117060059,-0.43675338613567727,-0.4430069792399007,-0.43983278758652977,-0.4405141527205486,0.002207034577493412,4
2.802529287338257,0.03380491200490241,0.051641654968261716,0.009244997882249195,False,True,"{'fit_intercept': False, 'normalize': True}",-0.44239109156263035,-0.44058507710737216,-0.43675186918720377,-0.4430024577853265,-0.43982961999854575,-0.4405120231282157,0.0022064873232318163,1
2.587464141845703,0.40374697463665493,0.04019055366516113,0.014125962817176511,False,False,"{'fit_intercept': False, 'normalize': False}",-0.44239109156263035,-0.44058507710737216,-0.43675186918720377,-0.4430024577853265,-0.43982961999854575,-0.4405120231282157,0.0022064873232318163,1
